Title,Price,isPrime,Url,Rating,Reviews,Id
"ARCTIC MX-2 (4 g) - Performance Pasta Termica per tutti i processori (CPU, GPU - PC, PS4, XBOX), alta conducibilitA  termica, applicazione sicura, non conduttiva, non capacitiva",5.99,0,https://www.amazon.it//ARCTIC-MX-2-Edizione-2019-termoconduttiva/dp/B07LDRVFBH/ref=sr_1_184?keywords=gpu&qid=1699441287&sr=8-184,4.6,10305,202
"GELID SOLUTIONS GP-Extreme - Pad Termico 80x40x3.0mm. Eccellente Conduzione del Calore, Riempitivo Ideale. ConducibilitA  Termica di Facile Installazione 12W",21.0,1,https://www.amazon.it//GELID-SOLUTIONS-GP-Extreme-Conducibilit%C3%A0-Installazione/dp/B07CK31PST/ref=sr_1_185?keywords=gpu&qid=1699441287&sr=8-185,4.4,2340,203
"Scheda Grafica RX 590, Scheda Video da Gioco GDDR5 da 8 GB a 256 Bit con Doppia Ventola di Raffreddamento, PCI Express 3.0, HDMI, DVI D, DisplayPort, Scheda Grafica GPU per",205.99,1,https://www.amazon.it//Grafica-Ventola-Raffreddamento-Express-DisplayPort/dp/B0C61PR3ZD/ref=sr_1_188?keywords=gpu&qid=1699441287&sr=8-188&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,5.0,1,204
"MSI GeForce RTX 4090 SUPRIM X 24G Scheda Video Gaming 24GB GDDR6X, 2625 MHz, PCI Express Gen 4, 384-bit, 3x DP v 1.4a, HDMI 2.1a (Supporta 4K & 8K HDR)",2096.84,0,https://www.amazon.it//MSI-GeForce-RTX-4090-SUPRIM/dp/B09YCBDG6X/ref=sr_1_190?keywords=gpu&qid=1699441287&sr=8-190&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.4,192,205
EZDIY-FAB [20 cm PCIE 3.0 16x Cavo di risalita ad alta velocitA  estrema Porta PCI Express Scheda di estensione GPU Connettore ad angolo retto,22.99,1,https://www.amazon.it//EZDIY-FAB-risalita-velocit%C3%A0-estensione-Connettore/dp/B08SJK63YB/ref=sr_1_191?keywords=gpu&qid=1699441287&sr=8-191,4.6,112,206
"upHere ARGB Staffa di supporto GPU per scheda grafica, slot singolo regolabile, supporto per scheda video con LED ARGB 5V 3PIN, GH03ARGB",16.55,1,https://www.amazon.it//upHere-supporto-grafiche-regolabile-Supporto/dp/B09KRPN6D8/ref=sr_1_192?keywords=gpu&qid=1699441287&sr=8-192,4.3,182,207
"SAPLOS GTX 1050 Ti Scheda Video, 4GB, 128 Bit, GDDR5, DisplayPort HDMI DVI, Schede Grafiche, Computer GPU, Video Cards for PC Gaming, PCI Express x16 3.0, DirectX 12, Support 8K Displays",189.99,1,https://www.amazon.it//SAPLOS-GTX-1050-Ti-DisplayPort/dp/B09Q8YPJ2V/ref=sr_1_193?keywords=gpu&qid=1699441287&sr=8-193&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.8,8,208
"PNY GEFORCE RTXa,,C/ 4060 8GB XLR8 Gaming VERTO RGB Triple Fan Edition Scheda grafica DLSS 3",382.28,1,https://www.amazon.it//PNY-GEFORCE-Gaming-Triple-grafica/dp/B0C92Q7J9F/ref=sr_1_194?keywords=gpu&qid=1699441287&sr=8-194&ufe=app_do%3Aamzn1.fos.d4b79b69-7fa3-49d4-9d2a-f8ac4bab3f93,4.2,61,209
"CERRXIAN 12VHPWR 180 Gradi Angolo Adattatore, PCI-e 5.0 12VHPWR ATX3.0 600W 16 Pin 180 Gradi Angolo Femmina a Maschio, per Scheda Grafica GPU 12+4pin RTX 3090Ti 4070Ti 4080 4090 (Tipo B)",14.39,1,https://www.amazon.it//CERRXIAN-12VHPWR-Adattatore-Femmina-Maschio/dp/B0C4PKJ7BG/ref=sr_1_195?keywords=gpu&qid=1699441287&sr=8-195,3.4,25,210
"Supporto Scheda Grafica GPU Supporto: Supporto Scheda Grafica, Supporto GPU, Supporto in Lega Di Alluminio, Supporto per Scheda Grafica Resistente, Regolabile in Altezza",12.59,1,https://www.amazon.it//Supporto-Grafica-Alluminio-Resistente-Regolabile/dp/B0BMZ5HV2K/ref=sr_1_196?keywords=gpu&qid=1699441287&sr=8-196,4.9,29,211
GWAWG Supporto per scheda grafica GPU Supporto nero GPU Sag staffa supporto per scheda grafica,7.99,1,https://www.amazon.it//GWAWG-Supporto-scheda-grafica-supporto/dp/B0CCNZF31N/ref=sr_1_197?keywords=gpu&qid=1699441287&sr=8-197,3.0,1,212
"EZDIY-FAB Cavo con Manicotto PCIE 6+2 Pin,Cavi con Manicotto GPU,Prolunga per Alimentazione Elettrica-Nero",8.99,1,https://www.amazon.it//EZDIY-FAB-Manicotto-Prolunga-Alimentazione-Elettrica-Nero/dp/B08KT5QXF6/ref=sr_1_198?keywords=gpu&qid=1699441287&sr=8-198,4.4,58,213
COMeap 6 pin Maschio per Doppio 8 pin (6 + 2) GPU PCIe Energia Cavo adattatore per BTC Miner Cooler Master e Thermaltake PSU con porta a 6 pin da 25 pollici + 9 pollici (63 cm + 23 cm),13.99,1,https://www.amazon.it//COMeap-Maschio-Energia-adattatore-Thermaltake/dp/B08R8821VZ/ref=sr_1_199?keywords=gpu&qid=1699441287&sr=8-199,4.4,43,214
"MSI GeForce GTX 1630 AERO ITX 4G OC Scheda video, Clock 1815 MHz, memoria 4GB GDDR6, PCI Express x16 3.0, Display Port (1.4a), HDMI (2.0b), DVI-D",165.3,1,https://www.amazon.it//MSI-Scheda-grafica-GeForce-Gaming/dp/B0B5V8MR5Z/ref=sr_1_200?keywords=gpu&qid=1699441287&sr=8-200&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,2286,215
"upHere GPU Scheda di Supporto LED ARGB Scheda Grafica Scheda Video per Supporto a Sfera/Custodia per Frame, schede Singole o Doppie,G276ARGB",15.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYnRmOjIwMTI4MzI1NTk4MTk4OjowOjo&url=%2FupHere-G276ARGB-Supporto-supporto-grafica%2Fdp%2FB08YYB3WM2%2Fref%3Dsr_1_201_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-201-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.2,888,216
HP AMD FirePro 2270 NVIDIA QUADRO RTX5000 16GB CTLR,1719.0,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYnRmOjIwMTQxNDI2NjQ1NDk4OjowOjo&url=%2FHP-NVIDIA-Quadro-5000-16GB%2Fdp%2FB07PJSNX3F%2Fref%3Dsr_1_202_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-202-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.7,2,217
"Aairhut Thermal Pad 13W/MK Cuscinetti Termici, 85x45x1mm Silicone Cooling Pad GPU Resistenza al Calore Non conduttiva Extreme Odyssey Cover con Dual Film Autoadesivi",7.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYnRmOjMwMDA1NzY3OTQzMDIzMjo6MDo6&url=%2FAairhut-Cuscinetti-Resistenza-conduttiva-Autoadesivi%2Fdp%2FB09XJVBPQ1%2Fref%3Dsr_1_203_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.6,218,218
"ADWITS 9 Pezzi Assortiti Spessore 0,5 1,0 1,5 mm Cuscinetti termoconduttivi in Silicone con conduttivitA  Termica 6,0 W/MK, Morbido Sicuro Semplice da Applicare per SSD CPU GPU-Blu",6.21,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTozOTY0MDY2MTQ1NzA1Njc2OjE2OTk0NDEyODc6c3BfYnRmOjIwMDk1NDY0NTI1OTk4OjowOjo&url=%2FADWITS-Silicone-conduttivo-conducibilit%25C3%25A0-Applicare%2Fdp%2FB07PNL9C1Q%2Fref%3Dsr_1_204_sspa%3Fkeywords%3Dgpu%26qid%3D1699441287%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.6,3975,219
"GreedA(r) Mk2 4K High End Gaming PC Raytracing aEUR"" Intel Core i7 10700F 8 Core Nvidia Geforce RTX 3060 aEUR"" RGB ultra veloce + desktop da 4,8 GHz aEUR"" 32 GB DDR4 RAM aEUR"" Disco da 1TB SSD aEUR"" WLAN + W11 Pro",999.9,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo3OTM5NTM4MjQwMzAyNjc2OjE2OTk0NDE4MDQ6c3BfYXRmX25leHQ6MjAxNjMyOTkxNDYzOTg6OjA6Og&url=%2FGreed%25C2%25AE-Mk2-High-Gaming-Raytracing%2Fdp%2FB0C1C8HNFP%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dgpu%26qid%3D1699441804%26sr%3D8-193-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.3,163,220
HD6450 Schede video HD DDR3 scheda grafica da 2 GB per desktop,45.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo3OTM5NTM4MjQwMzAyNjc2OjE2OTk0NDE4MDQ6c3BfYXRmX25leHQ6MjAxMDgyMzAyNTcwOTg6OjA6Og&url=%2FHD6450-Schede-scheda-grafica-desktop%2Fdp%2FB07JX56HQC%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dgpu%26qid%3D1699441804%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,3.9,147,221
"Scheda Grafica per PC, Scheda Grafica da Gioco 8GB GDDR5 256bit 1284/7000MHz PCIE 3.0, Scheda Grafica GPU 1080P con Porta HDMI/DP/DVI, Raffreddamento a Doppia Ventola(RX-580)",145.21,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo3OTM5NTM4MjQwMzAyNjc2OjE2OTk0NDE4MDQ6c3BfYXRmX25leHQ6MjAxMTc2MjcxODQxOTg6OjA6Og&url=%2FScheda-Grafica-7000MHz-Raffreddamento-Ventola%2Fdp%2FB0BN8VHGR6%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Dgpu%26qid%3D1699441804%26sr%3D8-196-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2.9,4,222
"Supporto Scheda Grafica GPU Supporto: Supporto Scheda Grafica, Supporto GPU, Supporto in Lega Di Alluminio, Supporto per Scheda Grafica Resistente, Regolabile in Altezza",12.59,1,https://www.amazon.it//Supporto-Grafica-Alluminio-Resistente-Regolabile/dp/B0BMZ5HV2K/ref=sr_1_197?keywords=gpu&qid=1699441804&sr=8-197,4.9,29,223
GWAWG Supporto per scheda grafica GPU Supporto nero GPU Sag staffa supporto per scheda grafica,7.99,1,https://www.amazon.it//GWAWG-Supporto-scheda-grafica-supporto/dp/B0CCNZF31N/ref=sr_1_198?keywords=gpu&qid=1699441804&sr=8-198,3.0,1,224
"EZDIY-FAB Cavo con Manicotto PCIE 6+2 Pin,Cavi con Manicotto GPU,Prolunga per Alimentazione Elettrica-Nero",8.99,1,https://www.amazon.it//EZDIY-FAB-Manicotto-Prolunga-Alimentazione-Elettrica-Nero/dp/B08KT5QXF6/ref=sr_1_199?keywords=gpu&qid=1699441804&sr=8-199,4.4,58,225
COMeap 6 pin Maschio per Doppio 8 pin (6 + 2) GPU PCIe Energia Cavo adattatore per BTC Miner Cooler Master e Thermaltake PSU con porta a 6 pin da 25 pollici + 9 pollici (63 cm + 23 cm),13.99,1,https://www.amazon.it//COMeap-Maschio-Energia-adattatore-Thermaltake/dp/B08R8821VZ/ref=sr_1_200?keywords=gpu&qid=1699441804&sr=8-200,4.4,43,226
"MSI GeForce GTX 1630 AERO ITX 4G OC Scheda video, Clock 1815 MHz, memoria 4GB GDDR6, PCI Express x16 3.0, Display Port (1.4a), HDMI (2.0b), DVI-D",165.3,1,https://www.amazon.it//MSI-Scheda-grafica-GeForce-Gaming/dp/B0B5V8MR5Z/ref=sr_1_201?keywords=gpu&qid=1699441804&sr=8-201&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,2286,227
Corsair Cavi Protetti Singolarmente con Guaina PCIe (Connettore Singolo) Type 4 Gen 4 Premium - Nero,22.9,1,https://www.amazon.it//Corsair-Protetti-Singolarmente-Connettore-Singolo/dp/B07L68FVP8/ref=sr_1_202?keywords=gpu&qid=1699441804&sr=8-202,4.7,575,228
"ASUS Dual EVO Gaming GeForce RTX 2060 OC Edition 6GB GDDR6 con la nuovissima architettura GPU NVIDIA Turinga,,C/ DUAL-RTX2060-O6G-EVO",316.13,0,https://www.amazon.it//ASUS-GeForce-nuovissima-architettura-NVIDIA/dp/B07R18TH1X/ref=sr_1_204?keywords=gpu&qid=1699441804&sr=8-204&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,1819,229
SZQIUNUBI Supporto Scheda Grafica GPU Supporto Per Scheda Grafica GPU Supporto Per Schede Video Staffa Porta Scheda Video Porta Scheda Video Verticale Supporto Scheda Grafica Verticale 48-80mm,11.99,1,https://www.amazon.it//SZQIUNUBI-Supporto-Grafica-Verticale-48-80mm/dp/B0BY4NXNF9/ref=sr_1_205?keywords=gpu&qid=1699441804&sr=8-205,3.7,5,230
"YAODHAOD GPU VGA PCIe 8 pin U Turn 180 Gradi Angolo Connettore, per desktop scheda grafica, confezione da 2 (8 pin A)",7.99,1,https://www.amazon.it//YAODHAOD-Connettore-desktop-grafica-confezione/dp/B0B1J8VGX5/ref=sr_1_206?keywords=gpu&qid=1699441804&sr=8-206,4.4,25,231
MZHOU V014-MAX PCIE Riser Card - Scheda riser GPU con 11 condensatori solidi - Estensione grafica della scheda Riser per Bitcoin GPU Mining Powered Riser Adapter Card (V014-MAX 6 Pack),45.99,1,https://www.amazon.it//MZHOU-V014-MAX-PCIE-Riser-Card/dp/B09QMB2Z1G/ref=sr_1_207?keywords=gpu&qid=1699441804&sr=8-207,4.5,496,232
"Scheda Grafica RX580 8G GDDR5, Supporto 256 Bit 3 DP HDMI PCI Express 2.0, Doppia Ventola di Raffreddamento GPU PC Gaming Schede Grafiche Video per Computer",159.99,1,https://www.amazon.it//Grafica-Supporto-Raffreddamento-Grafiche-Computer/dp/B0BG44MCN1/ref=sr_1_209?keywords=gpu&qid=1699441804&sr=8-209&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,3.5,12,233
"YieJoya Cavo PCIE per Seasonic, PSU 8 pin maschio a PCIe 8pin (6+2) maschio per alimentatore modulare Seasonic (60 cm)",13.99,1,https://www.amazon.it//YieJoya-Seasonic-maschio-alimentatore-modulare/dp/B0BWDHPPKZ/ref=sr_1_210?keywords=gpu&qid=1699441804&sr=8-210,3.9,9,234
"EZDIY-FAB Supporto per Scheda Grafica Verticale PCIe 4.0 GPU Mount Bracket,kit di Supporto VGA per Scheda Video con PCIe 4.0 X16 Gen4 17cm/6.69in Cavo Riser 90 Gradi ad Angolo Retto-Nero",62.99,1,https://www.amazon.it//EZDIY-FAB-Supporto-grafica-verticale-supporto/dp/B096V6JKMW/ref=sr_1_211?keywords=gpu&qid=1699441804&sr=8-211,4.1,137,235
EZDIY-FAB Cavo di Estensione PSU con Sleeved Custom Mod GPU PC Alimentazione Morbido Nylon Intrecciato con kit Pettine 24PIN/3x 8PIN a 6+2Pin/2X 8PIN a 4+4PIN-300MM/11.8in-Bianco,35.99,1,https://www.amazon.it//EZDIY-FAB-Estensione-Alimentazione-Intrecciato-11-8in-Bianco/dp/B08TBQ7RWT/ref=sr_1_212?keywords=gpu&qid=1699441804&sr=8-212,4.7,179,236
"EZDIY-FAB Supporto per Scheda Grafica Verticale, Supporto per GPU, Kit di Supporto VGA per Scheda Video con Cavo Riser PCIE 3.0 da 20 cm / 7,8 Pollici - Bianco",37.99,1,https://www.amazon.it//EZDIY-FAB-Supporto-Grafica-Verticale-Pollici/dp/B08R9Q7ZWG/ref=sr_1_213?keywords=gpu&qid=1699441804&sr=8-213,4.0,244,237
"Yoezuo Supporto Scheda Grafica, Supporto Scheda Video Brace Regolabile, Supporto GPU Altezza Regolabile per Tenere la Scheda Grafica in Posizione",9.99,1,https://www.amazon.it//Yoezuo-Supporto-Grafica-Regolabile-Posizione/dp/B0BYSCY7G5/ref=sr_1_214?keywords=gpu&qid=1699441804&sr=8-214,4.7,22,238
"The ASUS GeForce GTX 1650 OC Edition 4 GB GDDR5, Scheda Video Gaming e HTPC, Design Low Profile, Tecnologia AutoExtreme e Backplate",245.82,0,https://www.amazon.it//GeForce-Profile-Tecnologia-AutoExtreme-Backplate/dp/B07XB33R41/ref=sr_1_215?keywords=gpu&qid=1699441804&sr=8-215&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,506,239
"ASUS DUAL AMD Radeon RX 7600 Scheda Grafica, 8 GB GDDR6 128-bit 18 Gbps PCIE 4.0, GPU Tweak III, DUAL-RX7600-O8G",361.47,1,https://www.amazon.it//ASUS-Radeon-Grafica-128-bit-DUAL-RX7600-O8G/dp/B0C62DQW4G/ref=sr_1_216?keywords=gpu&qid=1699441804&sr=8-216&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.7,4,240
QIMEI-SHOP Supporto per Scheda Grafica in Alluminio GPU Brace Regolabile Supporto per Scheda Video 70-110 mm di altezza,10.49,1,https://www.amazon.it//Supporto-Grafica-Alluminio-Regolabile-altezza/dp/B09WJXTL33/ref=sr_1_217?keywords=gpu&qid=1699441804&sr=8-217,4.4,35,241
"LINKUP - 30cm Cavo di Prolunga di Alimentazione per PC Rivestito in Silicone Guaina Metallica Morbido e Flessibile per Instradare CPU Con Kit a Pettinea""f1x 8P (6+2) GPU PCIea""f300mm - Verde",12.95,1,https://www.amazon.it//LINKUP-Rivestito-Flessibile-Instradare-Pettine%E2%94%831x/dp/B08Z4GZWZV/ref=sr_1_218?keywords=gpu&qid=1699441804&sr=8-218,5.0,2,242
"EZDIY-FAB GPU Holder Brace Supporto Della Scheda Grafica GPU Supporto Della Scheda Video con 5V 3 pin ARGB LED,Video Card Sag Holder/Holster Bracket Support RX6700,RTX3090-309EZ-Bianco",21.99,1,https://www.amazon.it//EZDIY-FAB-Supporto-grafica-supporto-RTX3090-309EZ-bianco/dp/B0948QKMT4/ref=sr_1_219?keywords=gpu&qid=1699441804&sr=8-219,4.4,266,243
"Iceberg Thermal FUZEIce Plus - Pasta Termica per CPU GPU (3,5g+) (13 W/MK)",9.99,1,https://www.amazon.it//Iceberg-Thermal-FUZEIce-Dissipatore-prestazioni/dp/B08Z7SD2ZB/ref=sr_1_220?keywords=gpu&qid=1699441804&sr=8-220,4.4,176,244
Gigabyte SCHEDA VIDEO GeForce GTX1650 D6 OC 4G GDDR6,179.9,1,https://www.amazon.it//GIGABYTE-GeForce-GDDR6-Scheda-Grafica/dp/B086T6HL8W/ref=sr_1_221?keywords=gpu&qid=1699441804&sr=8-221&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.3,59,245
"ASUS ROG Herculx Sostegno Per Scheda Grafica, Montaggio Senza Attrezzi, Comoda Livella Integrata, Struttura in Lega Di Zinco, Altezza Regolabile da 72 a 128mm, Aura Sync, Nero",44.89,1,https://www.amazon.it//ASUS-Montaggio-Integrata-Struttura-Regolabile/dp/B09RPYGVBW/ref=sr_1_222?keywords=gpu&qid=1699441804&sr=8-222,4.7,446,246
deleyCON Cavo di Alimentazione PCI Express GPU Scheda Grafica 6+2 Pin Interno 30 cm - 18 AWG PSU PC Computer Alimentatore Nylon Cavo di Alimentazione Elettrica Presa su Spina - Nero Bianco,11.52,1,https://www.amazon.it//deleyCON-Alimentazione-Express-Grafica-Interno/dp/B0C9QSJ99K/ref=sr_1_223?keywords=gpu&qid=1699441804&sr=8-223,4.4,72,247
EK Water Blocks compatible EK-Classic GPU Backplate RTX 3080/3090 - schwarz,46.04,0,https://www.amazon.it//EK-Water-Blocks-EK-Classic-Backplate/dp/B08S7RP3GD/ref=sr_1_224?keywords=gpu&qid=1699441804&sr=8-224,3.9,4,248
EKWB Kit di disconnessione rapida GPU EK-Pro,135.3,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo3OTM5NTM4MjQwMzAyNjc2OjE2OTk0NDE4MDQ6c3BfbXRmOjIwMTI0MzQ5MzIyMDk4OjowOjo&url=%2FEKWB-EK-Pro-Kit-disconnessione-rapida%2Fdp%2FB0855BBLPM%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dgpu%26qid%3D1699441804%26sr%3D8-225-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,5.0,3,249
"Scheda Grafica RX580, Scheda Grafica per Computer GDDR5 da 8 GB a 256 Bit con Doppia Ventola 1284/7000 MHz, Scheda Grafica Dedicata per Giochi per Computer Desktop con HDMI, 3 X DP per Computer",178.4,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo3OTM5NTM4MjQwMzAyNjc2OjE2OTk0NDE4MDQ6c3BfbXRmOjIwMTA1Mjg5NzYwMTk4OjowOjo&url=%2FGrafica-Computer-Ventola-Dedicata-Desktop%2Fdp%2FB0BHQYMXXN%2Fref%3Dsr_1_227_sspa%3Fkeywords%3Dgpu%26qid%3D1699441804%26sr%3D8-227-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.6,14,250
"PCIE Riser Card 8 condensatori, GPU Extender Riser Card per Bitcoin Litecoin ETH Ethereum Mining, con cavo di prolunga USB 3.0 da 60 cm e cavo di alimentazione SATA 6PIN (V009s-PLUS, 2 pezzi)",18.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo3OTM5NTM4MjQwMzAyNjc2OjE2OTk0NDE4MDQ6c3BfbXRmOjIwMDI4MTUxODM1NTk4OjowOjo&url=%2Fcondensatori-Extender-Litecoin-alimentazione-V009s-PLUS%2Fdp%2FB09M38G7Z5%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Dgpu%26qid%3D1699441804%26sr%3D8-228-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.3,119,251
"LIANLI O11 Dynamic EVO O11 DE-9W Staffa di Montaggio, Compatibile con RTX40 Series, Bianco, Kit GPU Verticale Distributore Autorizzato",16.3,1,https://www.amazon.it//Montaggio-Compatibile-Verticale-Distributore-Autorizzato/dp/B0C1Z36WHR/ref=sr_1_229?keywords=gpu&qid=1699441804&sr=8-229,5.0,2,252
GELRHONR 90 gradi gpu vga pcie 8 Pin Adattatore di Alimentazione per Computer Desktop Scheda Grafica Nero-2pack,13.98,1,https://www.amazon.it//GELRHONR-Adattatore-Alimentazione-Computer-Nero-2pack/dp/B0CFF8V47Q/ref=sr_1_231?keywords=gpu&qid=1699441804&sr=8-231,3.5,3,253
Gigabyte GeForce RTX 3070 GAMING OC 8G (rev. 2.0) NVIDIA 8 GB GDDR6,502.52,0,https://www.amazon.it//Gigabyte-GeForce-3070-GAMING-V2/dp/B096Y2NLV4/ref=sr_1_232?keywords=gpu&qid=1699441804&sr=8-232&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,368,254
"Gebildet Adattatore per Ventola GPU PWM, da Mini 4 pin a Cavo Convertitore di Estensione Standard a 3 pin/4 pin, Cavo Splitter per Ventola Della Scheda Grafica",7.99,1,https://www.amazon.it//Gebildet-Adattatore-Convertitore-Estensione-Standard/dp/B09SKRPPKZ/ref=sr_1_233?keywords=gpu&qid=1699441804&sr=8-233,4.5,20,255
"PremiumTech - Thermal Pad professionale con prestazioni estreme da 20 W/MK di conducibilitA  termica, ideale per GPU o CPU di fascia alta, dimensioni XXL 100 x 100 mm (2 mm)",34.9,1,https://www.amazon.it//PremiumTech-Thermal-professionale-rendimento-conduzione/dp/B0B3N5G728/ref=sr_1_234?keywords=gpu&qid=1699441804&sr=8-234,4.3,103,256
"ADWITS 100 Pezzi 10x10x1mm Cuscinetti in Silicone termicamente conduttivi, Pad di Raffreddamento Morbido per GPU LED PSU TV modulo DDR chipset IC -Blu",5.06,1,https://www.amazon.it//ADWITS-Cuscinetti-termicamente-conduttivi-Raffreddamento/dp/B097ZL8GFM/ref=sr_1_235?keywords=gpu&qid=1699441804&sr=8-235,4.4,783,257
"NVIDIA Tesla M40 GPU 12 GB GDDR5 acceleratore trattamento di 900 aEUR"" 2 G600 aEUR"" 0000 aEUR"" 000",5998.0,0,https://www.amazon.it//NVIDIA-Tesla-M40-GPU-GDDR5-acceleratore-trattamento/dp/B01MDNO5BK/ref=sr_1_237?keywords=gpu&qid=1699441804&sr=8-237,3.6,5,258
"LINKUP - AVA 30cm PCI-e 8 (6+2) pin GPU Cavo di Prolunga per PC Personalizzato con Guaina Intrecciata per Alimentatore PSU con Pettinia""fDesign Robusto e Rigidoa""fConfezione Singolaa""f300mm - Rosso",11.95,0,https://www.amazon.it//LINKUP-PCI-Alimentatore-Personalizzato-Pettine%E2%94%83Confezione/dp/B08CFQBMPG/ref=sr_1_238?keywords=gpu&qid=1699441804&sr=8-238,4.6,79,259
"XFX RX-580P8DFD6 Scheda Grafica Radeon RX-580, Nero",159.0,0,https://www.amazon.it//XFX-RX-580P8DFD6-Scheda-Grafica-Nero/dp/B06Y66K3XD/ref=sr_1_239?keywords=gpu&qid=1699441804&sr=8-239&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.3,8251,260
"Sirlyr Adattatore di alimentazione PCIE 5.0 a 90 gradi, sleeved 16 pin, cavo GPU 12VHPWR, per RTX3090Ti 4080 4090, compatibile Corsaair, Great Wall, Thermaltake, alimentatore modulare, nero",27.67,0,https://www.amazon.it//Sirlyr-alimentazione-compatibile-Thermaltake-alimentatore/dp/B0C1SX772N/ref=sr_1_241?keywords=gpu&qid=1699441804&sr=8-241,3.2,13,261
"EZDIY-FAB Prolunga del Cavo di Alimentazione Della GPU,Connettore PCIe 5.0 da 16Pin (12+4) 12VHPWR Maschio a 4X PCIE 8 PIN per RTX 3090Ti/RTX4090/RTX4080,con Cavi a Pettine Preinstallati-16AWG/Nero",21.99,1,https://www.amazon.it//EZDIY-FAB-Alimentazione-Connettore-12-Preinstallati-16AWG/dp/B0BNH2M2KK/ref=sr_1_243?keywords=gpu&qid=1699441804&sr=8-243,4.5,15,262
